Date,Stock_Ticker,Market_Cap,HA_Close,EMA_89
2023-12-01,SBIN,Large Cap,587.17,380.56
2023-12-01,HINDUNILVR,Large Cap,2522.97,1910.75
2023-12-01,NTPC,Large Cap,275.98,125.71
2023-12-01,LT,Large Cap,3277.66,1594.63
2023-12-01,GRASIM,Mid Cap,2054.13,1240.1
2023-12-01,AXISBANK,Large Cap,1098.15,700.17
2023-12-01,HDFCBANK,Large Cap,789.01,589.5
2023-12-01,RELIANCE,Large Cap,1235.18,843.38
2023-12-01,ADANIPORTS,Mid Cap,939.24,554.01
2023-12-01,ULTRACEMCO,Large Cap,9657.36,5615.42
2023-12-01,ASIANPAINT,Large Cap,3211.54,2220.98
2023-12-01,TITAN,Large Cap,3572.88,1755.24
2023-12-01,MARUTI,Large Cap,10210.94,7137.36
2023-12-01,POWERGRID,Large Cap,212.5,112.73
2023-12-01,ITC,Large Cap,422.47,247.33
2023-12-01,BHARTIARTL,Large Cap,999.32,578.91
2023-12-01,CIPLA,Mid Cap,1209.05,796.19
2023-12-01,TATAMOTORS,Mid Cap,738.13,378.71
2023-11-01,ITC,Large Cap,406.2,243.23
2023-11-01,NESTLEIND,Large Cap,1170.06,738.52
2023-11-01,SUNPHARMA,Large Cap,1137.08,724.36
2023-11-01,ULTRACEMCO,Large Cap,8602.36,5520.78
2023-11-01,TITAN,Large Cap,3317.33,1712.68
2023-11-01,RELIANCE,Large Cap,1160.63,834.2
2023-11-01,KOTAKBANK,Large Cap,1743.21,1500.14
2023-11-01,SBIN,Large Cap,548.15,375.72
2023-11-01,TATAMOTORS,Mid Cap,662.23,370.29
2023-11-01,WIPRO,Large Cap,190.52,170.8
2023-11-01,NTPC,Large Cap,235.57,122.2
2023-11-01,HDFCBANK,Large Cap,730.52,584.83
2023-11-01,ADANIPORTS,Mid Cap,800.62,544.99
2023-11-01,CIPLA,Mid Cap,1194.54,786.53
2023-11-01,AXISBANK,Large Cap,1023.58,690.85
2023-11-01,POWERGRID,Large Cap,191.93,110.39
2023-11-01,BHARTIARTL,Large Cap,944.63,569.06
2023-11-01,GRASIM,Mid Cap,1925.81,1221.04
2023-11-01,LT,Large Cap,2961.94,1555.22
2023-11-01,TCS,Large Cap,3326.77,2469.64
2023-11-01,JSWSTEEL,Mid Cap,759.28,461.24
2023-11-01,HINDUNILVR,Large Cap,2425.62,1896.42
2023-11-01,MARUTI,Large Cap,10250.3,7065.4
2023-11-01,INFY,Large Cap,1357.38,1023.07
2023-11-01,ASIANPAINT,Large Cap,3001.43,2197.79
2023-10-01,SBIN,Large Cap,557.33,371.68
2023-10-01,KOTAKBANK,Large Cap,1731.97,1494.44
2023-10-01,BHARTIARTL,Large Cap,912.52,560.26
2023-10-01,JSWSTEEL,Mid Cap,752.61,454.26
2023-10-01,HINDUNILVR,Large Cap,2410.87,1884.02
2023-10-01,CIPLA,Mid Cap,1165.72,776.97
2023-10-01,ADANIPORTS,Mid Cap,795.17,539.01
2023-10-01,ITC,Large Cap,411.41,239.41
2023-10-01,INFY,Large Cap,1346.55,1015.23
2023-10-01,NTPC,Large Cap,227.15,119.54
2023-10-01,GRASIM,Mid Cap,1897.96,1204.53
2023-10-01,AXISBANK,Large Cap,1002.03,683.05
2023-10-01,LT,Large Cap,2930.35,1522.26
2023-10-01,ULTRACEMCO,Large Cap,8241.2,5448.58
2023-10-01,SUNPHARMA,Large Cap,1099.26,714.69
2023-10-01,HDFCBANK,Large Cap,726.06,581.41
2023-10-01,WIPRO,Large Cap,190.33,170.33
2023-10-01,MARUTI,Large Cap,10275.16,6990.77
2023-10-01,ASIANPAINT,Large Cap,3012.13,2178.96
2023-10-01,RELIANCE,Large Cap,1144.06,826.56
2023-10-01,TITAN,Large Cap,3165.7,1675.09
2023-10-01,POWERGRID,Large Cap,186.76,108.48
2023-10-01,TCS,Large Cap,3368.75,2449.56
2023-10-01,TATAMOTORS,Mid Cap,628.87,363.45
2023-10-01,NESTLEIND,Large Cap,1133.1,728.41
2023-09-01,ASIANPAINT,Large Cap,3146.87,2159.42
2023-09-01,TITAN,Large Cap,3154.91,1640.14
2023-09-01,LT,Large Cap,2821.35,1489.25
2023-09-01,AXISBANK,Large Cap,1003.43,675.57
2023-09-01,GRASIM,Mid Cap,1855.76,1188.27
2023-09-01,BHARTIARTL,Large Cap,882.91,552.0
2023-09-01,SUNPHARMA,Large Cap,1114.6,705.67
2023-09-01,NTPC,Large Cap,221.15,117.02
2023-09-01,TCS,Large Cap,3363.62,2428.0
2023-09-01,HDFCBANK,Large Cap,757.85,578.02
2023-09-01,WIPRO,Large Cap,199.02,169.87
2023-09-01,POWERGRID,Large Cap,179.85,106.65
2023-09-01,ADANIPORTS,Mid Cap,811.13,533.0
2023-09-01,SBIN,Large Cap,562.04,367.33
2023-09-01,MARUTI,Large Cap,10114.2,6913.76
2023-09-01,HINDUNILVR,Large Cap,2404.91,1871.66
2023-09-01,JSWSTEEL,Mid Cap,782.48,447.26
2023-09-01,CIPLA,Mid Cap,1199.07,767.85
2023-09-01,NESTLEIND,Large Cap,1078.83,718.93
2023-09-01,RELIANCE,Large Cap,1186.16,819.11
2023-09-01,INFY,Large Cap,1376.35,1007.47
2023-09-01,ITC,Large Cap,416.09,235.37
2023-09-01,TATAMOTORS,Mid Cap,613.64,357.23
2023-09-01,ULTRACEMCO,Large Cap,8257.82,5383.1
2023-09-01,KOTAKBANK,Large Cap,1762.18,1488.87
2023-08-01,INFY,Large Cap,1326.53,998.81
2023-08-01,WIPRO,Large Cap,195.88,169.18
2023-08-01,MARUTI,Large Cap,9486.4,6838.67
2023-08-01,ITC,Large Cap,423.72,231.13
2023-08-01,RELIANCE,Large Cap,1229.61,810.5
2023-08-01,CIPLA,Mid Cap,1194.56,757.73
2023-08-01,HDFCBANK,Large Cap,778.29,573.8
2023-08-01,TATAMOTORS,Mid Cap,615.84,351.21
2023-08-01,ASIANPAINT,Large Cap,3218.83,2136.25
2023-08-01,NTPC,Large Cap,205.74,114.57
2023-08-01,AXISBANK,Large Cap,962.1,667.88
2023-08-01,SUNPHARMA,Large Cap,1110.9,696.07
